NOCCourseId,NOCCourseName,NOCCourseAbstract,NOCCoordinatorNames,NOCInstitute,nocCoordinatingInstitute,NOCEnrolStartDt,NOCEnrolEndDt,NOCRegStartDt,NOCRegEndDt,NOCExamDt1,NOCExamDt2,NOCExamDt3,NOCEnrolUrl,NOCRegUrl,NOCStaticMockUrl,NOCPeriod,HourType,Category,NOCReallocationDBtable1,NOCReallocationDBtable2,NOCTestscoreDBtable,NOCCertificateDBtable,NOCNameAssignment1,NOCNameAssignment2,NOCNameAssignment3,NOCNameAssignment4,NOCNameAssignment5,NOCNameAssignment6,NOCNameAssignment7,NOCNameAssignment8,NOCNameAssignment9,NOCNameAssignment10,NOClegendlogic,NOCAssignmentLogicRemarks,NOCAssignmentGraph,NOCExamGraph,NOCFinalScoreGraph,NOCEnableCertificatestatus,NOCEnableDownloadCertificate,NOCEnableExamScores,NOCEnablePercentileScores,NOCEnableReallocationDt1,NOCEnableReallocationDt2,NOCEnableCandidateLogin,NOCEnableReallocationLogin,CourseStatus,Syllabus_link,disciplineid,scorder,NPTELCourseId,NOCCourseDuration,NOCCourseAvail,NOCExamRun,FdpStatus,sem,duration (self-populated),discipline_short (derived),discipline_name
noc22-ag04,Instrumentation and Process Control in Food Industry,The course aims to introduce the first principles of controlled systems as sensed by instruments and fedback for effective control strategies. Design of stable controllers based on proportional – integral – derivative combinations will be the final outcome of the course objectives. The participants are expected to apply transform calculus to obtain real time solutions to second order system response.,Prof. Ashis Kumar Datta,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_ag04/preview,NULL,NULL,Jan-Mar 2022,20,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"AVERAGE ASSIGNMENT SCORE >=10/25 AND EXAM SCORE >= 30/75 AND FINAL SCORE >=40<br>
BASED ON THE FINAL SCORE, Certificate criteria will be as below:<br>
>=90 - Elite + Gold<br>
75-89 -Elite + Silver<br>
>=60 - Elite<br>
40-59 - Successfully Completed<br>",<ul><li>Assignment Score = Average of best 6 out of 8 assignments. Final Score(Score on Certificate)= 75% of Exam Score + 25% of Assignment Score</li></ul>,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/126105020.pdf,126,NULL,126105020,NULL,NULL,37,1,SEM1,8 ,ag,Agriculture
noc22-ag05,Machine Learning For Soil And Crop Management,"It is essential to upgrade traditional farming practices and prepare for a technological revolution to develop eco-friendly systems for enhancing crop productivity. This course aims to cover the various applications of machine learning and deep learning methods for better soil and crop management. This course is specifically designed for those undergraduate students who wish to understand and apply their knowledge of machine learning, deep learning, digital soil mapping, image processing, and portable sensors for developing an integrated and advanced soil and crop management system.",Prof. Somsubhra Chakraborty,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_ag05/preview,NULL,NULL,Jan-Apr 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/126105021.pdf,126,NULL,126105021,NULL,NULL,38,1,SEM1,12,ag,Agriculture
noc22-ag06,Dairy and Food process and products technology,"This course will cover basics of dairy (liquid food) food processing and preservation technologies required in any dairy and food processing industries. The basic knowledge ondairy food processing is intermingled with most of the unit operations at some or other stage of processing. Since, this basic aspect of food processing and preservationis not taught in most of the Agricultural engineering institutions elaborately, a comprehension of these aspects of processing andpreservation will enrich the knowledge base of the students in general.",Prof. Tridib Kumar Goswami,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag06/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105013.pdf,126,NULL,126105013,NULL,NULL,41,1,SEM2,12,ag,Agriculture
noc22-ag07,Farm Machinery,"The course on Farm Machinery is designed for undergraduate students of Agricultural Engineering, Practicing Engineers, Machinery Manufacturers and Research Scientists. The contents comprises of basic principles and the use of modern technology, viz, Image Processing, Microcontrollers, Sensors and Embedded Systems. Design of horticultural machines and equipment are specially included considering the need of the hour. Suitable examples in the form of problems and their solutions are included for the students to get clarity about the various concepts discussed on each topic. Use of machines Custom hiring and mechanization of small farms are also discussed under each level of mechanization for the readership to appreciate the importance of the machines used.",Prof. V. K. Tewari,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag07/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105009.pdf,126,NULL,126105009,NULL,NULL,41,0,SEM2,12,ag,Agriculture
noc22-ag08,Fundamentals of Food Process Engineering,"Food Process engineering has become an important branch of applied engineering. Since post harvest processing is gaining impetus in our country, concepts ofbasic food structures and their processing are essential. Enormity of foodswith their diverse as well as specific unique characteristics demands special processing treatments. At the same time being biological commodities, their processing needs to meet the safety requirements as well. This course has been designed to impart the fundamental concepts of Food rheology, as well as thermal/non-thermal processing of foods. Drying being the most common technique followed for food preservation, a detailed discussion on drying has been incorporated. Food freezing has been covered and finally few important unit operationsof food engineering are discussed. A glimpse of non-thermal processing (High pressure processing, Pulsed electric field etc.) has also been included in the course.",Prof. Jayeeta Mitra,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag08/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105011.pdf,126,NULL,126105011,NULL,NULL,41,0,SEM2,12,ag,Agriculture
noc22-ag09,Organic Farming for Sustainable Agricultural Production,"Organic farming is an integrated system of agricultural production based on ecological principles, promotion of biodiversity, biological cycles and organic matter recycling to maintain and improve soil fertility and environmental sustainability. The regulations for organic crop cultivation prohibit the use of chemo-synthetic pesticides, mineral fertilizers, growth promoters and Genetically Modified Organism. Indiscriminate use of these chemicals in conventional farming poses a serious threat to the quality of produce as well as the environment. Concern about food safety and security and environmental sustainability is increasing among scientist, administrator and environmentalist. In view of this, the course is designed to train students on organic farming practices, quality analysis of the products, environmental impact assessment, health benefit of the organic food etc. After successful completion of the course, the students should be able to design resource efficient farming system for small and marginal farmers for improving their economy while meeting the quality food demand in a sustainable environment.",Prof. Dilip Kumar Swain,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_ag09/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/126105014.pdf,126,NULL,126105014,NULL,NULL,40,1,SEM2,8 ,ag,Agriculture
noc22-ag10,Natural Resources Management,"This course focuses on the need of sustainable management of the Earth's depleting natural resources such as soil, water, forest, minerals and biological resources, in relation to the growth of the human population. The range of topics covered in the course will provide students with a wider perspective on many national and international natural resource management (NRM) issues. Farm based technologies and simulation modeling is an important aspect of modern day NRM. Appropriate NRM is the key to the sustainable development.",Prof. Sudip Mitra,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag10/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126103022.pdf,126,NULL,126103022,NULL,NULL,41,1,SEM2,12,ag,Agriculture
noc22-ag11,Micro Irrigation Engineering,"Water scarcity and inefficient water resource management technologies are the main challenges in developing countries like India. India has only 4% of the World's freshwater resources, out of which 85 % of water is used for agriculture. Irrigation is the backbone of agriculture, and the efficient utilisation of irrigation water is possible only by the adoption of highly efficient irrigation methods, such as micro irrigation. Micro-irrigation provides water to plant(s) in precise amount, at right time and at appropriate place.",Prof. Kamlesh Narayan Tiwari,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_ag11/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105019.pdf,126,NULL,126105019,NULL,NULL,42,1,SEM2,12,ag,Agriculture
noc22-ag12,Advanced Aquaculture Technology,"The course is dealt with technological advancement in the field of aquacultural engineering all over the globe. The science behind the conventional and advanced technologies in the aquacultural sector is discussed, along with the basic engineering details. The necessity of strict environmental considerations is also discussed, along with the economic return. The audience of the course is expected to be acquainted with the career opportunities in this field that align with the Neel Kranti Mission of the Government of India.",Prof. Gourav Dhar Bhowmick,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag12/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105022.pdf,126,NULL,126105022,NULL,NULL,41,1,SEM2,12,ag,Agriculture
noc22-ag13,"Post Harvest Operations and Processing of Fruits, Vegetables, Spices and Plantation Crop Products","According to the Food and Agriculture Organization (FAO), about 1.3 billion tons of food (30-50% of the total production) are globally wasted or lost per year. In India, post-harvest losses of fruits and vegetables are around 15% and the processing and value addition is less than 10% (CIPHET Annual Report 2018-19). The huge gap between production and utilization can be mitigated by post-harvest management and value addition which include the creation of innovative technologies for processing, preservation and storage practices. The byproducts and waste could also be converted into value-added novel/innovative products and ingredients which would be functionally more beneficial that can further enhance global food security and sustainability. An intense demand persists for food products that not only provide health & nutrition benefits and convenience to the consumers but also offer immense economic promise to the food processing industry and the farmers. 
This course â€œPost-Harvest Operations and Processing of Fruits, Vegetables, Spices and Plantation Crop Productsâ€ deals with the principles & practices and technological innovations in post-harvest handling, processing, packaging & storage of fruits, vegetables, spices, plantation crops, and utilization of these materials into the preparation of healthy & nutritious food products. This course will play a pivotal role in creating a human resource with an enhanced knowledge base for serving the food industry and academia including research & development. The course will provide ample materials for the preparation of competitive examinations like GATE / NET / ARS, etc. This will enable new idea generation & innovation for the commercial manufacture of products which ultimately lead our country to an international platform.",Prof. H N Mishra,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag13/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105023.pdf,126,NULL,126105023,NULL,NULL,41,1,SEM2,12,ag,Agriculture
noc22-ag14,Soil Fertility And Fertilizers,"Soil fertility indicates the ability of soil to sustain plant growth and optimize crop yield. This course aims to provide a comprehensive knowledge of soil fertility, plant nutrition, fertilizers, and nutrient management so that students can: Explain the influence of soil attributes and their interactions on plant nutrient availability. Identify plant nutritionâ€“soil fertility problems and recommend proper corrective action. Gain a comprehensive knowledge of fertilizers and their properties. Gain knowledge of organic nutrient management, and identify soil and nutrient management practices that maximize productivity and profitability while enhancing the soil productivity and quality of the environment.",Prof. Somsubhra Chakraborty,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_ag14/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/126105024.pdf,126,NULL,126105024,NULL,NULL,41,1,SEM2,12,ag,Agriculture
noc22-ar01,"Structure, Form, and Architecture: The Synergy","Structure is an integral part of designing Architecture since the primitive age. Starting from the Stonehenge to the creation of the world’s tallest tower in recent times, structure and its designed form presented an excellent Architecture to experience, appreciate and also to fulfill the functions for which they are created. Therefore, the present course has an extreme importance to create interest among the students, architects and engineers as well to learn the relationship between Structure, Form, and Architecture to make a synergy between them and make the space creation structurally strong, stable, functionally optimized and aesthetically pleasant Architecture.
The course will highlight the relationship between structure, form and architecture, basic of structural forms, their properties, material used, pros and cons to make upon a decision to select the appropriate form for the architectural design consideration. The course also includes suitable case studies from various parts of the world along with a few demonstrations with study model experiments which may help participants/students to clear their doubts and help them in designing the assignments with a better grip.",Prof. Shubhajit Sadhukhan,IIT Roorkee,IIT Roorkee,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_ar01/preview,NULL,NULL,Jan-Mar 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/124107012.pdf,124,NULL,124107012,NULL,NULL,37,1,SEM1,8 ,ar,Architecture
noc22-ar02,User Interface Design,"The course will impart knowledge on the different aspects of User-Inteface Design, emphasizing on virtual media platform. In contemporary Industrial design pedagogy, human-machine interaction is an emerging paradigm. The course will emphasize on understanding of user experience and cognition, which are the key factor to achieve user-friendly Interface Design. Usage of contemporary technology like, eye tracking will also be introduced as user testing tool. The course will enable the students to learn to design User-Interface through a methodological approach.",Prof. Saptarshi Kolay,IIT Roorkee,IIT Roorkee,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_ar02/preview,NULL,NULL,Feb-Mar 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/124107008.pdf,124,NULL,124107008,NULL,NULL,38,1,SEM1,4 ,ar,Architecture
